10.937688,5.468844,27.687162,32.89874,47.148857,49.84632,111.33989,110.840935,125.69073,129.42108,133.57397,181.93614,153.22156,167.79918,225.1944,192.90569,212.88036,254.16808,243.91684,221.1969,484.92148,469.31375,416.60388,296.21664,317.06726,466.59097,398.18372,294.1023,314.19608,254.13347,234.46562,253.25854,223.749,245.76387,155.63974,249.03738,252.60777,232.05902,251.22545,223.5526,237.1549,342.00644,359.5691,410.97345,419.2329,388.28156,407.86795,438.13855,465.86603,516.3824,546.86255,519.81506,544.0908,470.21246,535.9451,483.07056,446.81992,479.17462,576.4943,626.7012,635.3429,642.8693,722.92834,748.7683,780.2263,794.1758,568.8826,570.5184,553.4607,248.65022,292.532,328.12274,338.51044,390.4075,453.40997,522.93353,557.3439,565.86847,655.6158,663.4002,601.6344,739.2307,813.7112,319.07236,548.5923,583.1748,436.49146,532.04974,552.4467,512.49554,542.98804,567.5177,470.81747,476.7704,438.16443,414.254,337.65378,447.76868,482.67108,489.79742,517.7211,523.5285,527.62177,551.6606,552.97876,591.0811,529.44135,424.9624,393.9482,704.38934,724.4337,779.1361,741.1549,782.74854,847.1259,789.12756,753.34686,715.8168,755.38696,767.90796,728.8344,710.9492,651.9822,741.2417,734.81287,723.20557,711.8738,339.23636,356.9669,366.21454,319.08167,314.72983,325.3554,343.75308,385.85513,483.78702,570.24084,584.96906,547.1975,500.79614,636.14264,687.49005,671.15393,639.1523,531.44025,541.5685,477.11172,683.8169,799.9917,827.8893,799.6342,760.91693,730.1541,699.9333,579.4049,590.167,Infinity
5.468844,10.937688,33.156006,27.429893,50.76272,44.37748,114.95375,105.37209,129.30458,133.03494,128.10513,176.4673,156.83542,171.41304,228.80826,196.51955,216.49422,257.78195,247.5307,224.81076,488.53534,472.9276,420.21777,299.8305,320.68115,470.20483,401.79755,297.71613,317.80994,257.7473,238.07948,256.8724,227.36285,249.37773,150.1709,243.56854,247.13893,226.59018,245.7566,218.08376,231.68607,345.62027,363.18292,414.58728,422.84674,391.8954,411.48178,441.75238,469.47986,519.9962,550.4764,523.4289,547.7046,473.8263,539.55896,486.6844,450.43375,482.78845,580.10815,630.31494,638.95667,646.48315,726.5422,752.3821,783.84015,797.78955,572.49646,574.1322,557.0745,243.18138,287.06317,322.6539,333.0416,384.93866,447.94113,517.46466,551.87506,560.39966,650.147,657.93134,605.2483,742.84454,817.3251,322.68622,552.2061,586.78864,440.1053,535.66364,556.06055,516.1094,546.60187,571.13153,474.4313,480.38425,441.7783,417.86786,341.26764,451.38257,486.28497,493.41132,521.335,527.1424,531.23566,555.2745,556.59265,594.69495,533.05524,428.57623,397.56207,708.0032,728.0476,782.74994,735.6861,777.2797,850.73975,792.7414,756.9607,719.4306,759.00085,771.5217,724.1144,705.48035,646.5133,736.52167,729.34406,717.7367,706.4049,342.85022,360.58075,369.8284,322.6955,318.3437,328.96924,338.28424,380.3863,478.31818,573.85474,588.5829,550.81134,504.40997,639.7565,691.1039,674.7678,642.7662,535.0541,545.1823,471.64288,678.348,794.5229,822.4205,803.24805,764.53076,733.76794,703.5471,583.0188,593.78076,Infinity
27.687162,33.156006,38.923386,42.794518,19.461693,25.846931,83.652725,86.841545,98.00356,101.73392,109.574585,154.37192,125.53439,140.11201,197.50723,165.21852,185.19319,226.48091,216.22968,193.50974,457.2343,441.6266,388.91675,268.52948,289.38013,438.9038,370.49652,266.4151,286.5089,226.4463,206.77846,225.57138,196.06183,218.0767,131.64035,221.47314,225.04353,204.49478,227.22606,199.5532,213.15552,314.31924,331.8819,383.28625,391.54572,360.59436,380.18076,410.45135,438.17883,488.6952,519.17535,492.12787,516.40356,442.52527,508.25793,455.38336,419.13272,451.48743,548.8071,599.0139,607.65564,615.1821,695.24115,721.08105,752.5391,766.4885,541.19543,542.8312,525.7735,221.08598,268.53262,304.12335,314.51105,366.4081,429.41058,498.9341,533.3445,541.8691,631.6164,639.4008,573.94727,711.5435,786.02405,291.3852,520.9051,555.4876,408.80426,504.3626,524.7595,484.80835,515.30084,539.8305,443.13028,449.08322,410.47726,386.56683,309.9666,420.08154,454.98395,462.1103,490.03397,495.84137,499.9346,523.97345,525.2916,563.3939,501.7542,397.2752,366.26105,676.70215,696.7466,751.4489,717.1555,758.74915,819.4387,761.44037,725.65967,688.1296,727.6998,740.2207,701.1472,686.9498,627.9828,713.5545,710.8135,699.2062,687.8744,311.5492,329.27972,338.52737,291.39447,287.04266,297.6682,319.7537,361.85574,459.78763,542.5537,557.28186,519.5103,473.10895,608.45544,659.80286,643.4668,611.46515,503.75305,513.8813,453.11234,659.8175,775.9923,802.61304,771.947,733.22974,702.4669,672.2461,551.7178,562.47974,Infinity
32.89874,27.429893,42.794518,33.89517,23.332823,16.947584,87.52386,77.9422,101.874695,105.60504,100.67524,149.0374,129.40552,143.98314,201.37836,169.08965,189.06432,230.35204,220.1008,197.38086,461.10544,445.4977,392.78784,272.4006,293.25122,442.77493,374.36768,270.28625,290.38004,230.31743,210.64958,229.4425,199.93295,221.94783,122.741,216.13864,219.70903,199.16028,218.3267,190.65385,204.25616,318.1904,335.75305,387.1574,395.41687,364.4655,384.0519,414.3225,442.05,492.56635,523.0465,495.99902,520.2748,446.39642,512.1291,459.25452,423.00388,455.35858,552.6783,602.88513,611.52686,619.0533,699.1123,724.9523,756.4103,770.35974,545.0666,546.70233,529.64465,215.75148,259.63327,295.224,305.6117,357.50876,420.51123,490.03476,524.4451,532.9697,622.71704,630.50146,577.81836,715.4147,789.89514,295.25632,524.77625,559.35876,412.6754,508.2337,528.6307,488.6795,519.172,543.70166,447.00143,452.95435,414.3484,390.43796,313.83774,423.95264,458.85504,465.98138,493.90506,499.71246,503.8057,527.84454,529.1627,567.2651,505.6253,401.14636,370.13217,680.5733,700.6177,755.32007,708.2562,749.84985,823.3099,765.3115,729.5308,692.00073,731.5709,744.0919,696.68445,678.0504,619.08344,709.0918,701.9142,690.3068,678.97504,315.42032,333.15085,342.3985,295.26562,290.9138,301.53937,310.85434,352.9564,450.88828,546.4248,561.153,523.3815,476.9801,612.3266,663.674,647.3379,615.33624,507.6242,517.75244,444.21298,650.9181,767.093,794.9906,775.8182,737.1009,706.3381,676.11725,555.58887,566.35095,Infinity
47.148857,50.76272,19.461693,23.332823,12.770478,6.385239,64.19103,67.37985,78.54187,82.27222,90.11289,134.91022,106.07269,120.650314,178.04553,145.75682,165.73149,207.01921,196.76797,174.04803,437.7726,422.1649,369.45502,249.06778,269.9184,419.4421,351.03485,246.95341,267.0472,206.9846,187.31676,206.10968,176.60013,198.615,112.17865,202.01144,205.58183,185.03308,207.76436,180.0915,193.69382,294.85757,312.42023,363.8246,372.08405,341.1327,360.7191,390.9897,418.71716,469.23352,499.71368,472.6662,496.94193,423.0636,488.79626,435.9217,399.67105,432.02576,529.34546,579.55225,588.194,595.72046,675.7795,701.6194,733.07745,747.02686,521.73376,523.3695,506.31183,201.62428,249.07092,284.66165,295.04935,346.9464,409.94888,479.4724,513.8828,522.4074,612.15466,619.9391,554.48553,692.08185,766.5624,271.9235,501.44342,536.02594,389.3426,484.90088,505.29785,465.34668,495.83917,520.36884,423.6686,429.62152,391.01556,367.10513,290.5049,400.6198,435.52222,442.64856,470.57224,476.37964,480.47287,504.5117,505.82986,543.93225,482.29248,377.81354,346.79935,657.2405,677.2849,731.98724,697.69385,739.2875,799.97705,741.9787,706.198,668.6679,708.23816,720.75903,681.68555,667.4881,608.5211,694.09283,691.3518,679.7445,668.41266,292.0875,309.81802,319.06567,271.9328,267.58096,278.20654,300.292,342.39404,440.32593,523.092,537.8202,500.04868,453.64728,588.9938,640.3412,624.0051,592.0035,484.29138,494.4196,433.65063,640.3558,756.53064,783.15137,752.48535,713.76807,683.00525,652.7844,532.2561,543.01807,Infinity
49.84632,44.37748,25.846931,16.947584,6.385239,12.770478,70.57627,60.994614,84.92711,88.657455,83.72765,132.08981,112.45793,127.03555,184.43077,152.14206,172.11673,213.40445,203.15321,180.43327,444.15787,428.55014,375.84027,255.45303,276.30365,425.82736,357.4201,253.33865,273.43243,213.36986,193.70201,212.49492,182.98538,205.00026,105.79341,199.19104,202.76144,182.21269,201.37912,173.70627,187.30858,301.2428,318.80548,370.20978,378.46927,347.5179,367.1043,397.3749,425.1024,475.61874,506.09894,479.05145,503.32715,429.44882,495.1815,442.3069,406.05627,438.41095,535.7307,585.9375,594.5792,602.1057,682.16473,708.00464,739.4627,753.4121,528.119,529.75476,512.697,198.8039,242.68568,278.2764,288.6641,340.56116,403.56363,473.08716,507.49753,516.02216,605.7694,613.55383,560.8707,698.4671,772.94763,278.30875,507.82867,542.4112,395.72784,491.28613,511.6831,471.73187,502.22443,526.7541,430.05383,436.00674,397.4008,373.49036,296.89014,407.00507,441.90747,449.0338,476.9575,482.7649,486.85812,510.89694,512.2151,550.3175,488.67773,384.1988,353.1846,663.62573,683.6701,738.37244,691.3086,732.9022,806.3623,748.36395,712.58325,675.05316,714.6234,727.1443,679.7369,661.10284,602.13586,692.14417,684.96655,673.35925,662.0274,298.47275,316.20328,325.4509,278.31805,273.96622,284.59177,293.90674,336.0088,433.94067,529.4772,544.20544,506.43393,460.03253,595.379,646.72644,630.3903,598.3887,490.6766,500.8048,427.26538,633.9705,750.1454,778.04297,758.8706,720.1533,689.3905,659.1697,538.6413,549.4033,Infinity
111.33989,114.95375,83.652725,87.52386,64.19103,70.57627,28.70167,131.57089,14.350835,18.081188,119.081345,70.71919,41.881668,56.459293,113.85451,81.565796,101.54047,142.82819,132.57695,109.85701,373.5816,357.97388,305.264,184.87674,205.72739,355.2511,286.8438,182.76239,202.85617,142.79358,123.12573,141.91866,112.4091,134.42398,97.01559,137.82043,141.39082,120.84207,158.46175,164.92844,178.53075,230.66652,248.2292,299.63354,307.893,276.94165,296.52805,326.79865,354.52612,405.04248,435.52264,408.47516,432.7509,358.87256,424.60522,371.73065,335.48,367.83472,465.15442,515.3612,524.0029,531.5294,611.58844,637.42834,668.8864,682.8358,457.54272,459.17847,442.1208,137.43327,199.76831,235.35904,245.74673,297.6438,360.64627,430.1698,464.58017,473.10477,562.85205,570.6365,490.29446,627.8908,702.37134,207.73247,437.25238,471.8349,325.15155,420.70987,441.1068,401.15564,431.64813,456.1778,359.47757,365.43048,326.82455,302.9141,226.31389,336.4288,371.33118,378.45755,406.38123,412.1886,416.28186,440.32068,441.63882,479.7412,418.10147,313.6225,282.60834,593.04944,613.0939,667.7962,648.39124,689.98486,735.786,677.78766,642.00696,604.47687,644.0471,656.568,617.4945,618.1855,559.2185,629.9018,642.0492,630.4419,619.11005,227.89648,245.62698,254.87465,207.74176,203.38994,214.0155,250.98938,293.09143,391.02332,458.90094,473.62915,435.85764,389.45624,524.80273,576.15015,559.8141,527.81244,420.10034,430.22855,384.34802,591.05316,707.228,718.9603,688.2943,649.577,618.8142,588.5934,468.06503,478.82706,Infinity
110.840935,105.37209,86.841545,77.9422,67.37985,60.994614,131.57089,45.46608,141.36623,123.7332,22.73304,71.0952,99.93272,85.35509,171.90555,139.61684,159.5915,170.12955,180.38078,167.90805,475.6064,459.9987,407.28885,286.90158,263.77844,457.2759,388.86865,240.81343,260.90723,244.81842,225.15057,199.9697,235.8672,257.88208,44.798798,138.19644,141.76683,121.21808,140.3845,112.711655,126.31397,288.71756,306.2802,357.68457,365.94403,334.99268,354.57907,384.84967,412.57715,463.0935,493.57367,466.52618,490.8019,416.92358,482.65625,429.78168,393.53104,425.88574,523.20544,573.41223,582.05396,589.58044,669.63947,695.4794,726.93744,740.88684,515.59375,517.2295,500.1718,137.80928,181.69107,217.2818,227.6695,279.56656,342.56903,412.09256,446.50293,455.02753,544.77484,552.55927,592.31934,685.94183,760.42236,309.7573,531.3279,560.35486,413.67145,509.2298,511.5366,459.20667,489.69916,514.2288,417.5286,423.48154,384.87558,360.96515,284.36493,438.45364,473.35602,480.4824,508.40607,514.21344,518.3067,542.3455,543.6637,573.8168,512.177,407.69803,384.63315,643.1874,663.2318,695.782,630.31396,671.9076,783.5259,735.8387,700.058,662.5279,702.09814,714.619,618.7423,600.1083,541.14124,631.14954,623.9719,612.3646,601.03284,329.9213,323.77115,312.9257,282.6391,305.41476,272.06653,232.91214,275.0142,372.94608,560.9258,531.6802,524.37756,477.9762,613.3227,642.14984,617.8651,585.86346,478.15137,488.27957,366.27078,572.97595,689.15076,717.04834,746.34534,707.62805,676.86523,646.6444,526.1161,536.87805,Infinity
125.69073,129.30458,98.00356,101.874695,78.54187,84.92711,14.350835,141.36623,28.70167,17.633032,118.63319,70.271034,41.43351,56.011135,113.40634,81.11763,101.0923,142.38002,132.12878,109.408844,359.23074,343.62302,290.91318,170.52591,197.7645,340.90024,272.49298,174.7995,194.89328,128.44273,108.774895,133.95576,98.058266,120.073135,96.56743,137.37225,140.94266,120.393906,158.01358,164.48029,178.0826,222.70363,240.26631,291.67065,299.9301,268.97876,288.56516,318.83575,346.56323,397.0796,427.55975,400.51227,424.788,350.90967,416.64233,363.76776,327.51712,359.87183,457.19153,507.39835,516.04004,523.5665,603.62555,629.46545,660.9235,674.8729,449.57983,451.21558,434.1579,136.9851,199.32016,234.91089,245.29858,297.19565,360.19812,429.72165,464.13202,472.65662,562.40393,570.18835,475.94363,619.9279,694.40845,193.38162,422.90155,457.48407,310.80072,406.359,426.75598,393.19275,423.68524,448.2149,351.51468,352.67746,314.0715,290.16107,218.35101,322.07797,356.98035,364.10672,392.0304,397.83777,401.93103,425.96985,427.288,465.39038,403.7506,299.27167,268.25748,585.08655,605.131,659.8333,647.9431,689.53674,727.8231,669.82477,634.04407,596.514,636.0842,648.6051,609.5316,617.7373,558.7703,621.9389,640.6141,629.9937,618.6619,213.54564,231.27615,242.12161,193.39093,189.0391,206.05261,250.54123,292.64328,390.57516,444.5501,465.66626,421.5068,375.1054,510.4519,561.7993,551.8512,519.84955,412.13745,422.26566,383.89987,590.605,706.7799,710.99744,680.3314,641.61414,610.8513,580.6305,460.10214,470.86417,Infinity
129.42108,133.03494,101.73392,105.60504,82.27222,88.657455,18.081188,123.7332,17.633032,35.266064,101.00016,52.638,23.80048,38.378105,95.773315,63.484604,83.459274,124.747,114.49576,91.77582,376.86377,361.25604,308.5462,188.15894,187.6462,358.53326,290.126,164.6812,184.77498,146.07578,126.40793,123.83746,115.6913,137.70618,78.9344,119.739235,123.30964,102.76088,140.38055,146.84726,160.44957,212.58533,230.14801,281.55234,289.81183,258.86044,278.44687,308.71744,336.44495,386.9613,417.44147,390.39398,414.66968,340.79138,406.52405,353.64944,317.3988,349.7535,447.07324,497.28003,505.92175,513.44824,593.50726,619.34717,650.80524,664.75464,439.46155,441.0973,424.0396,119.35208,181.68713,217.27786,227.66556,279.56262,342.5651,412.08862,446.499,455.0236,544.7709,552.5553,493.5767,609.80963,684.29016,211.01466,440.53458,475.11707,328.43375,423.99207,435.4044,383.07443,413.56696,438.09662,341.39636,347.3493,308.74335,284.83292,208.2327,339.711,374.6134,381.73975,409.66342,415.47083,419.56406,443.60287,444.92105,483.02344,421.38367,316.9047,285.8905,574.96826,595.01263,649.715,630.31006,671.9037,717.70483,659.7065,623.9258,586.3957,625.96594,638.4868,599.4133,600.1043,541.1373,611.8206,623.968,612.3607,601.0289,231.17868,247.63892,236.79346,206.50687,206.67213,195.93431,232.9082,275.01025,372.94214,462.18317,455.54797,439.13983,392.73843,528.0849,566.0176,541.73285,509.7312,402.01917,412.14737,366.26685,572.972,689.14685,700.87915,670.21313,631.49585,600.73303,570.5122,449.98383,460.74585,Infinity
